property,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,lat,long,Date,year,month,day
7686203180,20140812,1.73E+05,3,1,1040,7500,1,0,0,4,6,1040,0,1954,0,98198,1270,8000,47.4206,-122.316,2014/8/12,2014,8,12
8854000010,20140812,5.40E+05,5,2.75,3160,10059,2,0,0,3,10,1740,1420,1978,0,98011,3120,11557,47.7477,-122.217,2014/8/12,2014,8,12
7935000280,20140812,2.20E+06,5,3.25,5210,35765,2.5,0,4,5,10,4940,270,1911,0,98136,2590,10250,47.5463,-122.397,2014/8/12,2014,8,12
7153400010,20140812,1.91E+05,3,2,1390,10155,1,0,0,3,7,1130,260,1980,0,98003,1790,10155,47.2575,-122.305,2014/8/12,2014,8,12
6654700250,20140812,3.81E+05,5,2.75,3060,6895,2,0,0,3,8,3060,0,2003,0,98042,2590,6895,47.3809,-122.098,2014/8/12,2014,8,12
6752600050,20140812,3.20E+05,4,2.5,2070,7007,2,0,0,3,7,2070,0,1996,0,98031,2130,8100,47.3968,-122.171,2014/8/12,2014,8,12
2525049259,20140812,2.19E+06,4,4.5,4240,13162,2,0,0,3,10,4240,0,2004,0,98039,3010,12163,47.6193,-122.229,2014/8/12,2014,8,12
5406500440,20140812,6.90E+05,4,2.5,2780,6235,2,0,0,3,8,2780,0,2001,0,98075,2670,4410,47.5976,-122.039,2014/8/12,2014,8,12
8562901350,20140812,6.40E+05,3,3.5,2480,10800,2,0,0,3,8,2480,0,1998,0,98074,2380,11310,47.6083,-122.06,2014/8/12,2014,8,12
9117100130,20140812,3.69E+05,5,1.75,2810,9360,1,0,0,4,7,1520,1290,1965,0,98055,1770,9360,47.4361,-122.193,2014/8/12,2014,8,12
2025701390,20140812,3.16E+05,3,2.25,1900,7479,2,0,0,4,7,1900,0,1992,0,98038,1520,6559,47.3495,-122.037,2014/8/12,2014,8,12
6675500082,20140812,4.55E+05,3,2.5,1600,7829,2,0,0,3,7,1600,0,1987,0,98034,1580,9104,47.7288,-122.227,2014/8/12,2014,8,12
3425059066,20140812,6.18E+05,5,1.75,1880,18295,1,0,0,4,7,1880,0,1955,0,98005,2180,20674,47.6059,-122.154,2014/8/12,2014,8,12
5151600300,20140812,3.90E+05,4,2.75,2500,12848,1,0,1,3,8,2120,380,1975,0,98003,2370,12497,47.3364,-122.321,2014/8/12,2014,8,12
2600140120,20140812,9.46E+05,4,3,3140,9058,1,0,0,3,9,2140,1000,1989,0,98006,2760,10018,47.5462,-122.154,2014/8/12,2014,8,12
2397101055,20140812,8.50E+05,3,2.25,1950,3600,1.5,0,0,5,8,1430,520,1911,0,98119,1950,3600,47.637,-122.363,2014/8/12,2014,8,12
1085623740,20140812,4.91E+05,5,3.5,2815,4900,2,0,0,3,9,2815,0,2011,0,98030,2798,4900,47.3424,-122.179,2014/8/12,2014,8,12
2771604196,20140812,4.65E+05,2,1.5,1220,1120,2.5,0,0,3,8,1110,110,2008,0,98199,2010,3175,47.6374,-122.388,2014/8/12,2014,8,12
4385700185,20140812,8.00E+05,3,2.25,1860,1386,3,0,0,3,9,1860,0,2014,0,98112,1680,3080,47.6368,-122.279,2014/8/12,2014,8,12
921049315,20140813,1.99E+05,3,1.75,1320,17390,1,0,0,4,7,1320,0,1956,0,98003,1550,19265,47.3257,-122.296,2014/8/13,2014,8,13
1402200340,20140813,3.85E+05,3,1.75,1800,18000,1,0,0,3,8,1200,600,1968,0,98058,1800,18000,47.4406,-122.146,2014/8/13,2014,8,13
3524039204,20140813,7.90E+05,4,2.75,2840,11900,1,0,3,4,9,1640,1200,1961,0,98136,2790,10070,47.5271,-122.386,2014/8/13,2014,8,13
3222079162,20140813,3.22E+05,3,2,1760,43575,1,0,0,3,7,1160,600,1988,0,98010,1760,46038,47.3565,-121.94,2014/8/13,2014,8,13
4167300300,20140813,3.10E+05,4,1.75,1880,12150,1,0,0,3,7,1280,600,1976,0,98023,1980,9680,47.3272,-122.363,2014/8/13,2014,8,13
3818700123,20140813,3.90E+05,3,2,2360,5737,2,0,0,3,8,2360,0,2003,0,98028,1600,9163,47.7633,-122.262,2014/8/13,2014,8,13
921059132,20140813,3.50E+05,3,2,1680,81893,1,0,0,3,7,1680,0,1991,0,98092,2480,38637,47.3248,-122.179,2014/8/13,2014,8,13
5379804690,20140813,2.49E+05,3,1.75,2120,18335,1,0,0,3,7,1380,740,1961,0,98188,2050,18333,47.451,-122.273,2014/8/13,2014,8,13
7940700190,20140813,3.80E+05,2,2,1370,5756,1,0,0,3,8,1370,0,1986,0,98034,1380,5444,47.714,-122.205,2014/8/13,2014,8,13
1526079026,20140813,4.88E+05,5,3.5,3530,218472,2,0,0,3,7,2380,1150,1999,0,98019,2110,211404,47.7309,-121.905,2014/8/13,2014,8,13
1951700480,20140813,5.24E+05,4,1.75,1990,12950,1,0,0,4,8,1850,140,1968,0,98006,2090,12850,47.5434,-122.166,2014/8/13,2014,8,13
3025059136,20140813,8.00E+05,2,1,1050,8750,1,0,0,4,7,1050,0,1951,0,98004,3360,20115,47.6294,-122.215,2014/8/13,2014,8,13
2600020330,20140813,1.22E+06,4,2.75,3670,15400,2,0,3,4,10,3670,0,1986,0,98006,3370,13300,47.5581,-122.156,2014/8/13,2014,8,13
5459300040,20140813,7.15E+05,4,2.5,2450,7700,1,0,0,3,8,1250,1200,1958,0,98040,2450,8000,47.5731,-122.212,2014/8/13,2014,8,13
7203220410,20140813,7.91E+05,4,2.75,3350,5416,2,0,0,3,9,3350,0,2014,0,98053,3625,5637,47.6849,-122.016,2014/8/13,2014,8,13
7950304075,20140813,2.25E+05,4,1,1150,6000,1.5,0,0,3,6,1150,0,1907,0,98118,840,3030,47.562,-122.283,2014/8/13,2014,8,13
1081330060,20140813,3.75E+05,4,2.25,2100,12738,2,0,0,4,8,2100,0,1975,0,98059,2000,12090,47.4698,-122.118,2014/8/13,2014,8,13
7558800570,20140813,3.67E+05,3,1.75,2000,12669,1,0,3,4,7,1200,800,1965,0,98070,1580,12055,47.3579,-122.446,2014/8/13,2014,8,13
9126100487,20140813,4.08E+05,3,3,1500,1473,2,0,0,3,8,1120,380,2000,0,98122,1720,1976,47.6063,-122.305,2014/8/13,2014,8,13
2112700370,20140813,1.99E+05,2,1,880,4000,1,0,0,4,6,880,0,1916,0,98106,1430,4000,47.5331,-122.352,2014/8/13,2014,8,13
7287700059,20140813,3.68E+05,3,1.75,2290,8234,1,0,0,4,7,1250,1040,1950,0,98133,1660,7200,47.7611,-122.351,2014/8/13,2014,8,13
723049301,20140813,3.35E+05,2,1.75,1660,11437,2,0,0,3,7,1660,0,1958,1992,98146,1290,7860,47.4899,-122.339,2014/8/13,2014,8,13
3782100035,20140813,2.99E+05,3,1,960,8100,1,0,0,3,7,960,0,1955,0,98155,1080,8100,47.7763,-122.305,2014/8/13,2014,8,13
3574801510,20140813,4.43E+05,3,1.75,1780,7567,1,0,0,3,7,1290,490,1980,0,98034,1910,8645,47.7314,-122.225,2014/8/13,2014,8,13
5379800040,20140813,2.75E+05,2,1.75,2090,11317,1,0,0,5,7,1090,1000,1931,0,98188,1940,11317,47.4594,-122.279,2014/8/13,2014,8,13
3026059011,20140813,8.25E+05,3,2.75,3040,24192,2,0,0,4,10,3040,0,1987,0,98034,2770,5728,47.7108,-122.225,2014/8/13,2014,8,13
3893100456,20140813,8.70E+05,3,2.5,3210,8630,2,0,0,4,10,2530,680,1990,0,98033,2630,8630,47.6939,-122.189,2014/8/13,2014,8,13
4379400580,20140813,6.98E+05,3,2.5,2580,4636,2,0,0,3,9,2580,0,2006,0,98074,2480,4500,47.6201,-122.025,2014/8/13,2014,8,13
7784400035,20140813,8.02E+05,2,1.75,2110,8700,1,0,4,4,9,1760,350,1960,0,98146,2120,9500,47.4912,-122.365,2014/8/13,2014,8,13
4099100210,20140813,5.45E+05,3,2.5,1900,3366,2,0,0,3,9,1900,0,1996,0,98033,2500,3954,47.6679,-122.184,2014/8/13,2014,8,13
4037200665,20140813,4.16E+05,3,1.75,1150,7700,1,0,0,3,7,1150,0,1957,0,98008,1650,8000,47.6048,-122.121,2014/8/13,2014,8,13
2591780180,20140813,3.65E+05,5,2.75,3260,9253,2,0,0,3,8,3260,0,2004,0,98042,2770,8067,47.3674,-122.07,2014/8/13,2014,8,13
7856620870,20140813,8.55E+05,3,2,3120,9400,1,0,0,5,9,1820,1300,1978,0,98006,2770,9500,47.5612,-122.15,2014/8/13,2014,8,13
5100404761,20140813,5.48E+05,3,2,1850,9570,1,0,0,4,7,950,900,1940,0,98115,1430,6380,47.697,-122.322,2014/8/13,2014,8,13
2597670470,20140813,3.30E+05,4,2.5,2080,7000,1,0,0,4,8,1400,680,1989,0,98058,2090,7082,47.4252,-122.163,2014/8/13,2014,8,13
2558690130,20140813,4.65E+05,4,2.25,2140,7701,1,0,0,4,7,1470,670,1977,0,98034,2130,8050,47.7213,-122.171,2014/8/13,2014,8,13
2294900010,20140813,4.78E+05,3,1.75,2790,36585,1,0,0,4,8,1410,1380,1970,0,98027,1900,45302,47.4734,-121.999,2014/8/13,2014,8,13
8712100530,20140813,8.95E+05,4,2,1710,4178,1.5,0,0,4,8,1710,0,1926,0,98112,1760,4178,47.6373,-122.3,2014/8/13,2014,8,13
2131700900,20140813,2.84E+05,1,1.75,1010,10900,1,0,0,4,6,1010,0,1968,0,98019,1410,8359,47.7391,-121.982,2014/8/13,2014,8,13
7520000330,20140813,2.85E+05,3,2.5,1690,7460,1,0,0,3,7,870,820,1997,0,98146,1900,7302,47.4964,-122.353,2014/8/13,2014,8,13
2473351050,20140813,3.73E+05,4,2.25,1920,9660,1,0,0,4,8,1920,0,1968,0,98058,1890,7800,47.4544,-122.143,2014/8/13,2014,8,13
5379806180,20140813,3.76E+05,6,2.5,2420,11662,1,0,2,4,7,1420,1000,1965,0,98188,1630,11662,47.4459,-122.278,2014/8/13,2014,8,13
4335000145,20140813,3.68E+05,3,1.75,1750,14400,1,0,0,4,7,1750,0,1951,0,98166,2030,14400,47.4535,-122.361,2014/8/13,2014,8,13
2652501513,20140813,5.40E+05,3,2,1560,3200,1.5,0,0,3,7,1560,0,1910,2007,98109,1240,3600,47.6398,-122.356,2014/8/13,2014,8,13
7544800195,20140813,4.15E+05,1,1,760,3000,1,0,0,3,7,760,0,1900,0,98122,1270,3000,47.6059,-122.303,2014/8/13,2014,8,13
626710220,20140813,4.75E+05,3,2.5,2160,35912,2,0,0,3,8,2160,0,1982,0,98077,2230,35244,47.7273,-122.083,2014/8/13,2014,8,13
5070000120,20140813,2.70E+05,3,1.5,1740,9547,1,0,0,4,7,1740,0,1962,0,98055,1780,9936,47.4475,-122.213,2014/8/13,2014,8,13
2222059154,20140813,4.07E+05,4,2.5,2927,6000,2,0,0,3,7,2927,0,2011,0,98042,2533,6000,47.3737,-122.16,2014/8/13,2014,8,13
7853321110,20140813,4.09E+05,3,2.5,1950,7263,2,0,0,3,7,1950,0,2007,0,98065,2190,5900,47.5194,-121.869,2014/8/13,2014,8,13
5694000706,20140813,5.35E+05,3,2.75,1320,1125,3,0,0,3,8,1320,0,2008,0,98103,1320,1266,47.6598,-122.348,2014/8/13,2014,8,13
7502800100,20140813,6.80E+05,5,2.75,3600,9437,2,0,0,3,9,3600,0,2014,0,98059,3550,9421,47.4822,-122.131,2014/8/13,2014,8,13
7812800565,20140814,2.90E+05,3,1,960,6400,1,0,0,4,6,820,140,1944,0,98178,1200,6600,47.496,-122.239,2014/8/14,2014,8,14
5014600240,20140814,6.82E+05,5,2.75,2760,5000,2,0,0,3,9,2760,0,2005,0,98059,2870,5030,47.539,-122.188,2014/8/14,2014,8,14
2333230270,20140814,3.28E+05,4,2.5,1990,3980,2,0,0,3,7,1990,0,2002,0,98058,1990,4373,47.4445,-122.17,2014/8/14,2014,8,14
1137500090,20140814,7.64E+05,4,2.5,2750,16139,2,0,0,3,9,2750,0,1989,0,98075,2810,13093,47.5843,-122.06,2014/8/14,2014,8,14
2487200940,20140814,8.89E+05,4,3.5,3210,5000,3,0,0,3,9,3210,0,2014,0,98136,1360,5000,47.5203,-122.393,2014/8/14,2014,8,14
3972900735,20140814,2.20E+05,3,1.5,1070,9331,1,0,0,3,6,1070,0,1956,0,98155,1480,8400,47.7633,-122.313,2014/8/14,2014,8,14
3526039160,20140814,1.10E+06,3,3,3700,16857,1,0,0,3,10,2170,1530,2000,0,98117,2320,12000,47.6956,-122.392,2014/8/14,2014,8,14
9547205225,20140814,5.40E+05,4,1.75,1630,6120,1,0,0,5,7,980,650,1918,0,98115,1630,4080,47.6821,-122.31,2014/8/14,2014,8,14
9285800275,20140814,8.35E+05,3,2.25,2520,6690,2,0,2,5,8,1700,820,1944,1990,98126,1990,5792,47.5705,-122.381,2014/8/14,2014,8,14
2212500430,20140814,3.23E+05,5,2.5,2500,13034,1,0,0,3,7,1300,1200,1962,0,98092,2440,13300,47.3343,-122.194,2014/8/14,2014,8,14
3586500620,20140814,6.85E+05,4,2.5,2650,25248,1,0,2,3,9,2330,320,1954,0,98177,3020,23135,47.7537,-122.373,2014/8/14,2014,8,14
5101405604,20140814,3.50E+05,1,1,900,6380,1,0,0,3,6,900,0,1947,0,98125,1830,6380,47.7019,-122.311,2014/8/14,2014,8,14
924000040,20140814,3.24E+05,2,1,820,8370,1,0,0,4,7,820,0,1941,0,98177,1410,8370,47.7256,-122.361,2014/8/14,2014,8,14
302000375,20140814,1.69E+05,3,2,1050,18304,1,0,0,4,7,1050,0,1953,0,98001,1690,15675,47.3206,-122.269,2014/8/14,2014,8,14
2730000070,20140814,2.25E+05,3,1,1120,10665,1,0,0,4,6,1120,0,1961,0,98001,1240,10639,47.2886,-122.274,2014/8/14,2014,8,14
1232001070,20140814,4.85E+05,2,1,1130,3800,1,0,0,4,7,1130,0,1916,0,98117,1470,3800,47.6862,-122.378,2014/8/14,2014,8,14
3293700496,20140814,2.70E+05,4,1.75,1850,7730,1,0,0,5,7,1100,750,1956,0,98133,2260,8581,47.7481,-122.355,2014/8/14,2014,8,14
3840700560,20140814,4.50E+05,3,1.75,1810,12600,1,0,0,3,7,1400,410,1977,0,98034,1934,12600,47.7143,-122.233,2014/8/14,2014,8,14
1422059129,20140814,3.75E+05,3,2,3120,42247,1,0,0,4,7,2150,970,1980,0,98042,2100,43416,47.3925,-122.137,2014/8/14,2014,8,14
6002400030,20140814,3.25E+05,4,1.75,2320,9240,1,0,0,3,7,1160,1160,1959,2014,98178,2130,7320,47.4909,-122.257,2014/8/14,2014,8,14
2872900390,20140814,5.07E+05,3,2.25,1810,8158,1,0,0,3,8,1450,360,1984,0,98074,1740,9532,47.6258,-122.038,2014/8/14,2014,8,14
7212660960,20140814,2.97E+05,3,2.5,1840,8234,2,0,0,3,8,1840,0,1994,0,98003,1940,7601,47.267,-122.312,2014/8/14,2014,8,14
627300145,20140814,1.15E+06,10,5.25,4590,10920,1,0,2,3,9,2500,2090,2008,0,98004,2730,10400,47.5861,-122.113,2014/8/14,2014,8,14
1081300450,20140814,3.64E+05,4,2.5,2080,11050,1,0,0,4,8,2080,0,1969,0,98059,1850,11050,47.472,-122.119,2014/8/14,2014,8,14
2500600297,20140814,2.44E+05,3,3,2110,7794,1,0,0,3,6,2110,0,1981,0,98198,1330,10044,47.4005,-122.293,2014/8/14,2014,8,14
4443801285,20140814,4.67E+05,3,1,1360,3880,1,0,0,3,7,1060,300,1963,0,98117,1110,3880,47.6837,-122.391,2014/8/14,2014,8,14
2024059052,20140814,9.75E+05,6,3,3420,22421,1,0,0,5,9,2270,1150,1948,0,98006,2430,15560,47.5508,-122.189,2014/8/14,2014,8,14
8141200080,20140814,6.80E+05,8,2.75,2530,4800,2,0,0,4,7,1390,1140,1901,0,98112,1540,4800,47.6241,-122.305,2014/8/14,2014,8,14
9560800290,20140814,4.40E+05,3,2.5,2060,11231,2,0,0,3,8,2060,0,1987,0,98072,2140,10224,47.7571,-122.141,2014/8/14,2014,8,14
4017050020,20140814,4.50E+05,3,2.5,2450,19744,2,0,0,3,10,2450,0,1990,0,98038,2650,19597,47.3746,-122.026,2014/8/14,2014,8,14
4055700167,20140814,7.60E+05,4,3,2840,13554,1,0,2,4,9,1990,850,1974,0,98034,2840,16940,47.7153,-122.257,2014/8/14,2014,8,14
859000018,20140814,3.42E+05,3,2.5,1740,2226,2,0,0,3,8,1320,420,2008,0,98106,1740,1789,47.525,-122.366,2014/8/14,2014,8,14
5364200620,20140814,9.80E+05,3,2.25,2390,4590,2,0,0,3,8,2090,300,1941,1998,98105,2280,5179,47.6615,-122.276,2014/8/14,2014,8,14
9286000110,20140814,1.36E+06,5,3.75,4960,13990,2,0,2,3,11,3760,1200,2001,0,98006,5200,18116,47.5491,-122.137,2014/8/14,2014,8,14
3331000220,20140814,2.80E+05,4,1.5,1940,6386,1,0,0,3,7,1140,800,1954,0,98118,1340,6165,47.5533,-122.285,2014/8/14,2014,8,14
7805450870,20140814,9.09E+05,4,2.5,3680,11648,2,0,0,3,10,3680,0,1986,0,98006,2830,11251,47.5604,-122.107,2014/8/14,2014,8,14
5745600040,20140814,3.59E+05,3,1.75,2200,11520,1,0,0,4,7,2200,0,1952,0,98133,1690,8038,47.7659,-122.341,2014/8/14,2014,8,14
1223089066,20140814,6.88E+05,4,3,3400,292723,2,0,0,3,10,3400,0,1998,0,98045,1760,69696,47.4883,-121.725,2014/8/14,2014,8,14
6821101285,20140814,8.19E+05,3,1.75,1850,6000,1.5,0,0,3,8,1650,200,1913,1999,98199,1540,6000,47.6528,-122.401,2014/8/14,2014,8,14
321030070,20140814,3.75E+05,4,2.5,2310,7800,2,0,0,3,8,2310,0,2011,0,98042,2310,7140,47.3737,-122.164,2014/8/14,2014,8,14
41000454,20140815,1.30E+05,2,1,880,9000,1,0,0,3,5,880,0,1928,0,98188,1410,10000,47.4672,-122.291,2014/8/15,2014,8,15
8945300200,20140815,2.08E+05,3,1,1170,8816,1,0,0,4,6,1170,0,1966,0,98023,1200,9108,47.3059,-122.368,2014/8/15,2014,8,15
7738500731,20140815,4.50E+06,5,5.5,6640,40014,2,1,4,3,12,6350,290,2004,0,98155,3030,23408,47.7493,-122.28,2014/8/15,2014,8,15
7443000985,20140815,4.75E+05,5,2.5,2010,3600,1.5,0,0,3,6,1510,500,1912,0,98119,1780,3600,47.6522,-122.366,2014/8/15,2014,8,15
7522500005,20140815,5.55E+05,2,1.5,1780,4750,1,0,0,4,7,1080,700,1947,0,98117,1690,5962,47.6859,-122.395,2014/8/15,2014,8,15
3528000545,20140815,8.44E+05,4,3.25,3090,67518,2,0,0,3,10,3090,0,1988,0,98053,3200,65775,47.6674,-122.046,2014/8/15,2014,8,15
5540000010,20140815,2.60E+05,3,1.5,1350,7827,1,0,0,4,7,1350,0,1968,0,98030,1900,7827,47.3786,-122.219,2014/8/15,2014,8,15
2324079073,20140815,7.10E+05,3,2.75,2930,218235,2,0,2,3,8,2930,0,1990,0,98024,2450,218235,47.5481,-121.886,2014/8/15,2014,8,15
3649100264,20140815,4.05E+05,3,2,1740,18000,1,0,0,3,7,1230,510,1989,0,98028,1740,11250,47.7397,-122.242,2014/8/15,2014,8,15
1925069183,20140815,4.25E+05,3,2.5,1340,10018,1,0,0,4,7,1340,0,1976,0,98052,2520,13068,47.6366,-122.094,2014/8/15,2014,8,15
2459960030,20140815,3.44E+05,4,2.5,2060,5607,2,0,0,3,7,2060,0,2002,0,98058,2060,5367,47.4365,-122.144,2014/8/15,2014,8,15
8712100720,20140815,7.85E+05,3,2,2090,5015,1.5,0,0,5,7,2090,0,1920,0,98112,1930,4250,47.6378,-122.301,2014/8/15,2014,8,15
4303200555,20140815,2.65E+05,2,1,770,5160,1,0,0,3,6,770,0,1943,0,98106,920,5160,47.5304,-122.356,2014/8/15,2014,8,15
8651440230,20140815,2.30E+05,4,2,1670,5200,1,0,0,4,7,1030,640,1977,0,98042,1500,5200,47.3652,-122.09,2014/8/15,2014,8,15
3271301175,20140815,6.61E+05,2,1,1260,5800,1,0,0,4,7,1260,0,1939,0,98199,1830,5800,47.6501,-122.409,2014/8/15,2014,8,15
1423089134,20140815,5.90E+05,3,2.25,2680,41250,2,0,0,3,7,2680,0,1984,0,98045,1940,47044,47.4817,-121.749,2014/8/15,2014,8,15
5493110080,20140815,1.83E+06,3,3.75,6030,39317,2,0,0,3,11,4440,1590,1991,0,98004,4040,12333,47.6055,-122.21,2014/8/15,2014,8,15
2128000050,20140815,6.25E+05,4,2.25,2070,7200,1,0,0,5,8,1390,680,1977,0,98033,2110,8400,47.697,-122.169,2014/8/15,2014,8,15
2738600080,20140815,4.95E+05,4,3,2740,2811,2,0,0,3,8,2240,500,2003,0,98072,2740,3596,47.7738,-122.158,2014/8/15,2014,8,15
3530430100,20140815,1.87E+05,2,1.75,1050,2926,1,0,0,4,8,1050,0,1974,0,98198,1150,3802,47.3811,-122.317,2014/8/15,2014,8,15
6752000330,20140815,4.90E+05,3,1.75,1490,11360,1,0,0,3,8,1490,0,1975,0,98008,2350,10320,47.5896,-122.12,2014/8/15,2014,8,15
9834200365,20140815,6.07E+05,3,2,2060,4080,1,0,0,5,7,1060,1000,1921,0,98144,1400,4080,47.574,-122.289,2014/8/15,2014,8,15
7950302345,20140815,3.45E+05,3,1,1010,3060,1.5,0,0,3,6,1010,0,1904,0,98118,1330,4590,47.5657,-122.285,2014/8/15,2014,8,15
486000085,20140815,8.67E+05,4,3.5,2970,5000,2,0,2,3,9,2200,770,2001,0,98117,1470,4560,47.6772,-122.399,2014/8/15,2014,8,15
2597530650,20140815,8.20E+05,3,2.5,2970,9600,2,0,0,3,9,2970,0,1994,0,98006,2970,9707,47.5422,-122.132,2014/8/15,2014,8,15
9578090240,20140815,7.80E+05,4,2.75,3430,6500,2,0,0,3,9,3050,380,2006,0,98052,3070,6802,47.7079,-122.106,2014/8/15,2014,8,15
2767601750,20140815,5.00E+05,3,1.5,1220,962,3,0,0,3,8,1220,0,2014,0,98107,1510,2501,47.674,-122.387,2014/8/15,2014,8,15
7242800020,20140815,2.77E+05,3,1.5,1190,785,2,0,0,3,8,920,270,2014,0,98052,2820,5626,47.6781,-122.117,2014/8/15,2014,8,15
7454000030,20140816,2.50E+05,2,1,740,6840,1,0,0,5,6,740,0,1942,0,98126,740,6840,47.5172,-122.375,2014/8/16,2014,8,16
98000560,20140816,9.60E+05,4,3.75,3550,15151,2,0,0,3,11,3550,0,2004,0,98075,4340,15151,47.5888,-121.971,2014/8/16,2014,8,16
7857003318,20140816,3.20E+05,3,1,1330,5850,1,0,0,3,7,930,400,1954,0,98108,1440,5850,47.5498,-122.298,2014/8/16,2014,8,16
6790950150,20140817,8.55E+05,4,2.5,2810,52062,1.5,0,0,4,9,2810,0,1988,0,98075,3330,49783,47.5941,-122.029,2014/8/17,2014,8,17
3034200275,20140817,3.80E+05,3,1.75,1240,8611,1,0,0,4,7,1240,0,1973,0,98133,1700,8037,47.7175,-122.331,2014/8/17,2014,8,17
9274202270,20140818,6.25E+05,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900,0,98116,1590,4025,47.5872,-122.39,2014/8/18,2014,8,18
8856920260,20140818,3.80E+05,3,2,1840,8580,1,0,0,3,8,1840,0,1990,0,98058,2190,8580,47.4626,-122.132,2014/8/18,2014,8,18
2599200160,20140818,2.95E+05,3,2,2030,17120,1,0,2,4,8,1890,140,1966,0,98092,1870,13662,47.2953,-122.185,2014/8/18,2014,8,18
7694800070,20140818,4.68E+05,2,2.5,1480,2167,2,0,0,3,8,1390,90,2007,0,98052,2130,2556,47.6658,-122.132,2014/8/18,2014,8,18
5706500140,20140818,2.06E+05,2,1,900,6400,1,0,0,5,6,900,0,1938,0,98022,1320,6400,47.2113,-121.992,2014/8/18,2014,8,18
8825900070,20140818,7.05E+05,6,2,2570,4240,1.5,0,0,4,7,1970,600,1911,0,98115,2030,4240,47.6754,-122.307,2014/8/18,2014,8,18
9550200265,20140818,6.25E+05,3,1,1240,4080,1,0,0,3,7,1240,0,1925,0,98103,2060,4080,47.667,-122.333,2014/8/18,2014,8,18
621069146,20140818,3.11E+05,2,1.75,1180,55321,1,0,0,3,8,1180,0,1941,2004,98042,1480,56192,47.3329,-122.091,2014/8/18,2014,8,18
2767603931,20140818,4.69E+05,3,3.25,1370,1194,3,0,0,3,8,1370,0,2004,0,98107,1800,2678,47.6718,-122.388,2014/8/18,2014,8,18
8097000380,20140818,3.40E+05,3,2.5,2420,7423,2,0,0,3,8,2420,0,1990,0,98092,2260,7629,47.3199,-122.186,2014/8/18,2014,8,18
5021900050,20140818,8.33E+05,3,2,1870,9527,1,0,0,4,7,1870,0,1951,1997,98040,1970,11904,47.5777,-122.224,2014/8/18,2014,8,18
8732030080,20140818,2.30E+05,3,1.75,1450,8378,1,0,0,4,8,1450,0,1978,0,98023,1860,8496,47.3093,-122.385,2014/8/18,2014,8,18
847100078,20140818,3.30E+05,3,1.75,1850,14986,2,0,0,3,6,1850,0,1943,2005,98059,2660,10650,47.4837,-122.148,2014/8/18,2014,8,18
6021501780,20140818,5.78E+05,3,1,1500,4500,1,0,0,3,7,1120,380,1938,0,98117,1440,4500,47.6873,-122.385,2014/8/18,2014,8,18
6021500025,20140818,6.32E+05,3,1.75,2360,4063,1,0,0,5,7,1180,1180,1940,0,98117,1660,4063,47.6902,-122.382,2014/8/18,2014,8,18
3448001285,20140818,4.43E+05,4,2,1540,5920,1.5,0,0,5,7,1540,0,1935,0,98125,1630,6216,47.7148,-122.301,2014/8/18,2014,8,18
7100000120,20140818,4.75E+05,3,1,1630,8308,1.5,0,0,3,7,1630,0,1948,0,98146,1170,8308,47.5075,-122.378,2014/8/18,2014,8,18
5379801972,20140818,2.65E+05,5,4,1400,8580,1,0,0,5,7,900,500,1954,0,98188,1220,8832,47.456,-122.292,2014/8/18,2014,8,18
267020090,20140818,5.80E+05,5,2.5,3110,15783,1,0,0,3,8,1720,1390,1974,0,98052,2550,12220,47.6301,-122.103,2014/8/18,2014,8,18
2026079055,20140818,3.80E+05,1,1.5,1200,44866,1.5,0,0,3,7,1200,0,1983,0,98019,1480,67082,47.7205,-121.93,2014/8/18,2014,8,18
3438501662,20140818,2.70E+05,3,1,1500,5605,1,0,0,5,6,750,750,1942,0,98106,1050,9100,47.5456,-122.359,2014/8/18,2014,8,18
1313000240,20140818,7.08E+05,5,2,3180,10800,1,0,0,3,8,1910,1270,1968,0,98052,2440,9750,47.6354,-122.103,2014/8/18,2014,8,18
7283900036,20140818,4.03E+05,3,1,990,10752,1.5,0,0,4,7,990,0,1929,0,98133,1820,7600,47.7648,-122.35,2014/8/18,2014,8,18
8567300270,20140818,4.46E+05,4,2,2280,43692,1,0,0,3,7,1140,1140,1957,1984,98038,2580,37938,47.4067,-122.03,2014/8/18,2014,8,18
2206500105,20140818,2.90E+05,3,1,960,9000,1,0,0,4,7,960,0,1955,0,98006,1520,9000,47.5765,-122.154,2014/8/18,2014,8,18
98001070,20140818,1.17E+06,5,4.25,4610,13252,2,0,4,3,11,4610,0,2004,0,98075,4400,15154,47.5878,-121.969,2014/8/18,2014,8,18
3275730120,20140818,4.46E+05,4,2.5,1530,8375,1,0,0,3,7,1020,510,1974,0,98034,1650,9794,47.7174,-122.236,2014/8/18,2014,8,18
1387301430,20140818,4.60E+05,3,2.25,1650,7313,1,0,0,3,7,1220,430,1975,0,98011,1690,7252,47.7375,-122.194,2014/8/18,2014,8,18
1823059030,20140818,1.59E+05,3,1,1320,6534,1,0,0,3,7,1320,0,1952,0,98055,2140,7405,47.4806,-122.223,2014/8/18,2014,8,18
